"","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo","crops"
"1288","caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",5.74,2520,"3","105","",52.32,-6.934,18,8,10.5,5.74,"exp","exp","exp",2520,70.1297827068214,"Betula_pubescens",34,0.494446854058881,-1.00803446073276,1.75215433720151,"Betula_pubescens","Betula_pubescens","nocrop"
"1292","caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",38.27,264,"3","11","",52.32,-6.934,18,16,1.1,38.27,"exp","exp","exp",264,6.58547339369995,"Betula_pubescens",34,0.494446854058881,0.522249097258486,-1.22412409894843,"Betula_pubescens","Betula_pubescens","nocrop"
"1300","caffarra11a","exp2","Betula","pubescens","","yes","32","","16","timeonly",2.14,384,"3","16","",52.32,-6.934,32,16,1.6,2.14,"exp","exp","exp",384,9.96548966690231,"Betula_pubescens",34,2.96580196816604,0.522249097258486,-1.0658114161745,"Betula_pubescens","Betula_pubescens","nocrop"
"1304","caffarra11a","exp2","Betula","pubescens","","yes","6","","16","timeonly",12.2,384,"3","16","",52.32,-6.934,6,16,1.6,12.2,"exp","exp","exp",384,9.96548966690231,"Betula_pubescens",34,-1.62385752946154,0.522249097258486,-1.0658114161745,"Betula_pubescens","Betula_pubescens","nocrop"
"1307","caffarra11a","exp2","Betula","pubescens","","yes","12","","16","timeonly",7.7,384,"3","16","",52.32,-6.934,12,16,1.6,7.7,"exp","exp","exp",384,9.96548966690231,"Betula_pubescens",34,-0.564705337701331,0.522249097258486,-1.0658114161745,"Betula_pubescens","Betula_pubescens","nocrop"
"1308","caffarra11a","exp2","Betula","pubescens","","yes","18","","16","timeonly",5.25,384,"3","16","",52.32,-6.934,18,16,1.6,5.25,"exp","exp","exp",384,9.96548966690231,"Betula_pubescens",34,0.494446854058881,0.522249097258486,-1.0658114161745,"Betula_pubescens","Betula_pubescens","nocrop"
"1309","caffarra11a","exp2","Betula","pubescens","","yes","24","","16","timeonly",2.94,384,"3","16","",52.32,-6.934,24,16,1.6,2.94,"exp","exp","exp",384,9.96548966690231,"Betula_pubescens",34,1.55359904581909,0.522249097258486,-1.0658114161745,"Betula_pubescens","Betula_pubescens","nocrop"
"1316","caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",27.43,720,"3","30","",52.32,-6.934,18,16,3,27.43,"exp","exp","exp",720,19.429535762244,"Betula_pubescens",34,0.494446854058881,0.522249097258486,-0.622535904407486,"Betula_pubescens","Betula_pubescens","nocrop"
"1318","caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",33.33,720,"3","30","",52.32,-6.934,18,8,3,33.33,"exp","exp","exp",720,19.429535762244,"Betula_pubescens",34,0.494446854058881,-1.00803446073276,-0.622535904407486,"Betula_pubescens","Betula_pubescens","nocrop"
"1319","caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",7.49,1320,"3","55","",52.32,-6.934,18,16,5.5,7.49,"exp","exp","exp",1320,36.3296180771032,"Betula_pubescens",34,0.494446854058881,0.522249097258486,0.169027509462179,"Betula_pubescens","Betula_pubescens","nocrop"
"1323","caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",14.51,1320,"3","55","",52.32,-6.934,18,8,5.5,14.51,"exp","exp","exp",1320,36.3296180771032,"Betula_pubescens",34,0.494446854058881,-1.00803446073276,0.169027509462179,"Betula_pubescens","Betula_pubescens","nocrop"
"1328","caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18.3,0,"","0","1-Jun-2004",52.32,-6.934,22,14,0,18.3,"exp","exp","bothest",0,0,"Betula_pubescens",34,1.20054831523236,0.139678207760674,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"1329","caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",21.3,0,"","0","1-Jun-2004",52.32,-6.934,22,16,0,21.3,"exp","exp","bothest",0,0,"Betula_pubescens",34,1.20054831523236,0.522249097258486,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"1331","caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",23.7,363,"","30","30-Dec-2004",52.32,-6.934,22,12,2.29166666666667,23.7,"exp","exp","fldest",363,23.8342160081076,"Betula_pubescens",34,1.20054831523236,-0.242892681737139,-0.846812205003891,"Betula_pubescens","Betula_pubescens","nocrop"
"1332","caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18,363,"","30","30-Dec-2004",52.32,-6.934,22,14,2.29166666666667,18,"exp","exp","fldest",363,23.8342160081076,"Betula_pubescens",34,1.20054831523236,0.139678207760674,-0.846812205003891,"Betula_pubescens","Betula_pubescens","nocrop"
"1333","caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.5,363,"","30","30-Dec-2004",52.32,-6.934,22,16,2.29166666666667,17.5,"exp","exp","fldest",363,23.8342160081076,"Betula_pubescens",34,1.20054831523236,0.522249097258486,-0.846812205003891,"Betula_pubescens","Betula_pubescens","nocrop"
"1335","caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",15.8,597,"","55","24-Jan-2005",52.32,-6.934,22,12,4.22916666666667,15.8,"exp","exp","fldest",597,43.2508315171708,"Betula_pubescens",34,1.20054831523236,-0.242892681737139,-0.2333505592549,"Betula_pubescens","Betula_pubescens","nocrop"
"1336","caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",16.8,597,"","55","24-Jan-2005",52.32,-6.934,22,14,4.22916666666667,16.8,"exp","exp","fldest",597,43.2508315171708,"Betula_pubescens",34,1.20054831523236,0.139678207760674,-0.2333505592549,"Betula_pubescens","Betula_pubescens","nocrop"
"1337","caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.8,597,"","55","24-Jan-2005",52.32,-6.934,22,16,4.22916666666667,17.8,"exp","exp","fldest",597,43.2508315171708,"Betula_pubescens",34,1.20054831523236,0.522249097258486,-0.2333505592549,"Betula_pubescens","Betula_pubescens","nocrop"
"1338","caffarra11b","exp2","Betula","pubescens","","yes","22","","10","timeonly",8.3,1279,"","95","6-Mar-2005",52.32,-6.934,22,10,7.55,8.3,"exp","exp","fldest",1279,75.1615475804927,"Betula_pubescens",34,1.20054831523236,-0.625463571234951,0.818109508835304,"Betula_pubescens","Betula_pubescens","nocrop"
"1339","caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",7.9,1279,"","95","6-Mar-2005",52.32,-6.934,22,12,7.55,7.9,"exp","exp","fldest",1279,75.1615475804927,"Betula_pubescens",34,1.20054831523236,-0.242892681737139,0.818109508835304,"Betula_pubescens","Betula_pubescens","nocrop"
"1340","caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",7.3,1279,"","95","6-Mar-2005",52.32,-6.934,22,14,7.55,7.3,"exp","exp","fldest",1279,75.1615475804927,"Betula_pubescens",34,1.20054831523236,0.139678207760674,0.818109508835304,"Betula_pubescens","Betula_pubescens","nocrop"
"1341","caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",7.8,1279,"","95","6-Mar-2005",52.32,-6.934,22,16,7.55,7.8,"exp","exp","fldest",1279,75.1615475804927,"Betula_pubescens",34,1.20054831523236,0.522249097258486,0.818109508835304,"Betula_pubescens","Betula_pubescens","nocrop"
"5356","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",13.5,2520,"0","105","",64,11.5,15,8,0,13.5,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5358","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",10.28,2520,"0","105","",69,18.6,15,24,0,10.28,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5359","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",10.31,2520,"0","105","",69,18.6,15,24,0,10.31,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5361","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",13.36,2520,"0","105","",64,11.5,15,8,0,13.36,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5362","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",12.25,2520,"0","105","",64,11.5,15,24,0,12.25,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5367","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",12.37,2520,"0","105","",64,11.5,15,24,0,12.37,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5368","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.22,2520,"0","105","",69,18.6,15,8,0,11.22,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5369","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",13.82,2520,"0","105","",56.1,9.15,15,24,0,13.82,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5370","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.42,2520,"0","105","",69,18.6,15,8,0,11.42,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5372","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",14.05,2520,"0","105","",56.1,9.15,15,8,0,14.05,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5373","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",14.33,2520,"0","105","",56.1,9.15,15,8,0,14.33,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5376","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",13.29,2520,"0","105","",56.1,9.15,15,24,0,13.29,"exp","exp","exp",2520,13.1312945140011,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5377","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",6.64,3264,"0","136","",64,11.5,15,24,0,6.64,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5378","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.17,3264,"0","136","",64,11.5,15,8,0,10.17,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5379","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.76,3264,"0","136","",56.1,9.15,15,8,0,10.76,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5380","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.14,3264,"0","136","",69,18.6,15,24,0,9.14,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5381","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,"0","136","",56.1,9.15,15,24,0,9.62,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5386","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.08,3264,"0","136","",64,11.5,15,8,0,10.08,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5388","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",9.14,3264,"0","136","",69,18.6,15,8,0,9.14,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5391","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",8.86,3264,"0","136","",69,18.6,15,8,0,8.86,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5396","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,"0","136","",69,18.6,15,24,0,9.62,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5398","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.11,3264,"0","136","",56.1,9.15,15,8,0,11.11,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5399","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.65,3264,"0","136","",56.1,9.15,15,24,0,9.65,"exp","exp","exp",3264,17.1838471001481,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5400","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",26.89,1056,"0","44","",69,18.6,15,24,0,26.89,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5402","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",26.87,1056,"0","44","",69,18.6,15,24,0,26.87,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5408","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",43.6,1056,"0","44","",64,11.5,15,8,0,43.6,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5409","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",27.02,1056,"0","44","",69,18.6,15,8,0,27.02,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5410","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",43.36,1056,"0","44","",64,11.5,15,8,0,43.36,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5411","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",26.89,1056,"0","44","",69,18.6,15,8,0,26.89,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5414","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",54.73,1056,"0","44","",56.1,9.15,15,8,0,54.73,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5415","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",54.81,1056,"0","44","",56.1,9.15,15,8,0,54.81,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5416","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",34.05,1056,"0","44","",56.1,9.15,15,24,0,34.05,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5417","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",30.53,1056,"0","44","",64,11.5,15,24,0,30.53,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5418","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",30.73,1056,"0","44","",64,11.5,15,24,0,30.73,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5423","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",33.97,1056,"0","44","",56.1,9.15,15,24,0,33.97,"exp","exp","exp",1056,5.15694028921719,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5428","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",17.34,1776,"0","74","",69,18.6,15,24,0,17.34,"exp","exp","exp",1776,9.07874195186457,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5430","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",27.02,1776,"0","74","",56.1,9.15,15,8,0,27.02,"exp","exp","exp",1776,9.07874195186457,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5432","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",26.16,1776,"0","74","",64,11.5,15,8,0,26.16,"exp","exp","exp",1776,9.07874195186457,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5434","myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",20.87,1776,"0","74","",69,18.6,15,8,0,20.87,"exp","exp","exp",1776,9.07874195186457,"Betula_pubescens",34,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
"5437","myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",16.09,1776,"0","74","",64,11.5,15,24,0,16.09,"exp","exp","exp",1776,9.07874195186457,"Betula_pubescens",34,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pubescens","Betula_pubescens","nocrop"
